Stock #,Availability,Shape,Weight,Color,Clarity,Cut Grade,Polish,Symmetry,Fluorescence Intensity,Fluorescence Color,Measurements,BGM,Eye Clean,Lab,Report #,RapLab Report ID,Treatment,RapNet Price,RapNet Discount %,Cash Price,Cash Price Discount %,Depth %,Table %,Girdle Thin,Girdle Thick,Girdle %,Girdle Condition,Culet Size,Culet Condition,Crown Height,Crown Angle,Pavilion Depth,Pavilion Angle,Laser Inscription,Cert comment,Key to symbols,Member Comment,Star Length,Shade,White Inclusion,Black Inclusion,Open Inclusion,Milky,Fancy Color,Fancy Color Intensity,Fancy Color Overtone,Country,State,City,Brand,Seller Spec,Report File name,Report 2 File name,Sarine Loupe,WebsiteLink,Image 1,Image 2,Image 3,Image 4,Image 5,VideoURL 1,VideoURL 2,VideoURL 3,VideoURL 4,VideoURL 5,Document 1,Document 2,Document 3,Document 1 Type,Document 2 Type,Document 3 Type,Trade Show,Report Issue Date,Report Type,Lab Location,Pair Stock #,Is Matched Pair Separable,Allow RapLink Feed,Parcel Stones
A6802452,M,Princess,2352,L,SI2353,VG,VG,G,None,,6.53 x 6.43 x 5.2358,,,GIA,,,,,,,,2429.8,2420,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802453,M,Princess,2353,L,SI2354,VG,VG,G,None,,6.53 x 6.43 x 5.2359,,,GIA,,,,,,,,2430.8,2421,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802454,M,Princess,2354,L,SI2355,VG,VG,G,None,,6.53 x 6.43 x 5.2360,,,GIA,,,,,,,,2431.8,2422,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802455,M,Princess,2355,L,SI2356,VG,VG,G,None,,6.53 x 6.43 x 5.2361,,,GIA,,,,,,,,2432.8,2423,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802456,M,Princess,2356,L,SI2357,VG,VG,G,None,,6.53 x 6.43 x 5.2362,,,GIA,,,,,,,,2433.8,2424,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802457,M,Princess,2357,L,SI2358,VG,VG,G,None,,6.53 x 6.43 x 5.2363,,,GIA,,,,,,,,2434.8,2425,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802458,M,Princess,2358,L,SI2359,VG,VG,G,None,,6.53 x 6.43 x 5.2364,,,GIA,,,,,,,,2435.8,2426,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802459,M,Princess,2359,L,SI2360,VG,VG,G,None,,6.53 x 6.43 x 5.2365,,,GIA,,,,,,,,2436.8,2427,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802460,M,Princess,2360,L,SI2361,VG,VG,G,None,,6.53 x 6.43 x 5.2366,,,GIA,,,,,,,,2437.8,2428,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802461,M,Princess,2361,L,SI2362,VG,VG,G,None,,6.53 x 6.43 x 5.2367,,,GIA,,,,,,,,2438.8,2429,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802462,M,Princess,2362,L,SI2363,VG,VG,G,None,,6.53 x 6.43 x 5.2368,,,GIA,,,,,,,,2439.8,2430,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802463,M,Princess,2363,L,SI2364,VG,VG,G,None,,6.53 x 6.43 x 5.2369,,,GIA,,,,,,,,2440.8,2431,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802464,M,Princess,2364,L,SI2365,VG,VG,G,None,,6.53 x 6.43 x 5.2370,,,GIA,,,,,,,,2441.8,2432,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802465,M,Princess,2365,L,SI2366,VG,VG,G,None,,6.53 x 6.43 x 5.2371,,,GIA,,,,,,,,2442.8,2433,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802466,M,Princess,2366,L,SI2367,VG,VG,G,None,,6.53 x 6.43 x 5.2372,,,GIA,,,,,,,,2443.8,2434,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802467,M,Princess,2367,L,SI2368,VG,VG,G,None,,6.53 x 6.43 x 5.2373,,,GIA,,,,,,,,2444.8,2435,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802468,M,Princess,2368,L,SI2369,VG,VG,G,None,,6.53 x 6.43 x 5.2374,,,GIA,,,,,,,,2445.8,2436,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802469,M,Princess,2369,L,SI2370,VG,VG,G,None,,6.53 x 6.43 x 5.2375,,,GIA,,,,,,,,2446.8,2437,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802470,M,Princess,2370,L,SI2371,VG,VG,G,None,,6.53 x 6.43 x 5.2376,,,GIA,,,,,,,,2447.8,2438,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802471,M,Princess,2371,L,SI2372,VG,VG,G,None,,6.53 x 6.43 x 5.2377,,,GIA,,,,,,,,2448.8,2439,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802472,M,Princess,2372,L,SI2373,VG,VG,G,None,,6.53 x 6.43 x 5.2378,,,GIA,,,,,,,,2449.8,2440,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802473,M,Princess,2373,L,SI2374,VG,VG,G,None,,6.53 x 6.43 x 5.2379,,,GIA,,,,,,,,2450.8,2441,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802474,M,Princess,2374,L,SI2375,VG,VG,G,None,,6.53 x 6.43 x 5.2380,,,GIA,,,,,,,,2451.8,2442,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802475,M,Princess,2375,L,SI2376,VG,VG,G,None,,6.53 x 6.43 x 5.2381,,,GIA,,,,,,,,2452.8,2443,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802476,M,Princess,2376,L,SI2377,VG,VG,G,None,,6.53 x 6.43 x 5.2382,,,GIA,,,,,,,,2453.8,2444,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802477,M,Princess,2377,L,SI2378,VG,VG,G,None,,6.53 x 6.43 x 5.2383,,,GIA,,,,,,,,2454.8,2445,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802478,M,Princess,2378,L,SI2379,VG,VG,G,None,,6.53 x 6.43 x 5.2384,,,GIA,,,,,,,,2455.8,2446,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802479,M,Princess,2379,L,SI2380,VG,VG,G,None,,6.53 x 6.43 x 5.2385,,,GIA,,,,,,,,2456.8,2447,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802480,M,Princess,2380,L,SI2381,VG,VG,G,None,,6.53 x 6.43 x 5.2386,,,GIA,,,,,,,,2457.8,2448,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802481,M,Princess,2381,L,SI2382,VG,VG,G,None,,6.53 x 6.43 x 5.2387,,,GIA,,,,,,,,2458.8,2449,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802482,M,Princess,2382,L,SI2383,VG,VG,G,None,,6.53 x 6.43 x 5.2388,,,GIA,,,,,,,,2459.8,2450,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802483,M,Princess,2383,L,SI2384,VG,VG,G,None,,6.53 x 6.43 x 5.2389,,,GIA,,,,,,,,2460.8,2451,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802484,M,Princess,2384,L,SI2385,VG,VG,G,None,,6.53 x 6.43 x 5.2390,,,GIA,,,,,,,,2461.8,2452,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802485,M,Princess,2385,L,SI2386,VG,VG,G,None,,6.53 x 6.43 x 5.2391,,,GIA,,,,,,,,2462.8,2453,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802486,M,Princess,2386,L,SI2387,VG,VG,G,None,,6.53 x 6.43 x 5.2392,,,GIA,,,,,,,,2463.8,2454,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802487,M,Princess,2387,L,SI2388,VG,VG,G,None,,6.53 x 6.43 x 5.2393,,,GIA,,,,,,,,2464.8,2455,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802488,M,Princess,2388,L,SI2389,VG,VG,G,None,,6.53 x 6.43 x 5.2394,,,GIA,,,,,,,,2465.8,2456,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802489,M,Princess,2389,L,SI2390,VG,VG,G,None,,6.53 x 6.43 x 5.2395,,,GIA,,,,,,,,2466.8,2457,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802490,M,Princess,2390,L,SI2391,VG,VG,G,None,,6.53 x 6.43 x 5.2396,,,GIA,,,,,,,,2467.8,2458,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802491,M,Princess,2391,L,SI2392,VG,VG,G,None,,6.53 x 6.43 x 5.2397,,,GIA,,,,,,,,2468.8,2459,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802492,M,Princess,2392,L,SI2393,VG,VG,G,None,,6.53 x 6.43 x 5.2398,,,GIA,,,,,,,,2469.8,2460,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802493,M,Princess,2393,L,SI2394,VG,VG,G,None,,6.53 x 6.43 x 5.2399,,,GIA,,,,,,,,2470.8,2461,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802494,M,Princess,2394,L,SI2395,VG,VG,G,None,,6.53 x 6.43 x 5.2400,,,GIA,,,,,,,,2471.8,2462,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802495,M,Princess,2395,L,SI2396,VG,VG,G,None,,6.53 x 6.43 x 5.2401,,,GIA,,,,,,,,2472.8,2463,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802496,M,Princess,2396,L,SI2397,VG,VG,G,None,,6.53 x 6.43 x 5.2402,,,GIA,,,,,,,,2473.8,2464,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802497,M,Princess,2397,L,SI2398,VG,VG,G,None,,6.53 x 6.43 x 5.2403,,,GIA,,,,,,,,2474.8,2465,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802498,M,Princess,2398,L,SI2399,VG,VG,G,None,,6.53 x 6.43 x 5.2404,,,GIA,,,,,,,,2475.8,2466,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802499,M,Princess,2399,L,SI2400,VG,VG,G,None,,6.53 x 6.43 x 5.2405,,,GIA,,,,,,,,2476.8,2467,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802500,M,Princess,2400,L,SI2401,VG,VG,G,None,,6.53 x 6.43 x 5.2406,,,GIA,,,,,,,,2477.8,2468,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802501,M,Princess,2401,L,SI2402,VG,VG,G,None,,6.53 x 6.43 x 5.2407,,,GIA,,,,,,,,2478.8,2469,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802502,M,Princess,2402,L,SI2403,VG,VG,G,None,,6.53 x 6.43 x 5.2408,,,GIA,,,,,,,,2479.8,2470,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802503,M,Princess,2403,L,SI2404,VG,VG,G,None,,6.53 x 6.43 x 5.2409,,,GIA,,,,,,,,2480.8,2471,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802504,M,Princess,2404,L,SI2405,VG,VG,G,None,,6.53 x 6.43 x 5.2410,,,GIA,,,,,,,,2481.8,2472,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802505,M,Princess,2405,L,SI2406,VG,VG,G,None,,6.53 x 6.43 x 5.2411,,,GIA,,,,,,,,2482.8,2473,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802506,M,Princess,2406,L,SI2407,VG,VG,G,None,,6.53 x 6.43 x 5.2412,,,GIA,,,,,,,,2483.8,2474,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802507,M,Princess,2407,L,SI2408,VG,VG,G,None,,6.53 x 6.43 x 5.2413,,,GIA,,,,,,,,2484.8,2475,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802508,M,Princess,2408,L,SI2409,VG,VG,G,None,,6.53 x 6.43 x 5.2414,,,GIA,,,,,,,,2485.8,2476,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802509,M,Princess,2409,L,SI2410,VG,VG,G,None,,6.53 x 6.43 x 5.2415,,,GIA,,,,,,,,2486.8,2477,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802510,M,Princess,2410,L,SI2411,VG,VG,G,None,,6.53 x 6.43 x 5.2416,,,GIA,,,,,,,,2487.8,2478,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802511,M,Princess,2411,L,SI2412,VG,VG,G,None,,6.53 x 6.43 x 5.2417,,,GIA,,,,,,,,2488.8,2479,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802512,M,Princess,2412,L,SI2413,VG,VG,G,None,,6.53 x 6.43 x 5.2418,,,GIA,,,,,,,,2489.8,2480,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802513,M,Princess,2413,L,SI2414,VG,VG,G,None,,6.53 x 6.43 x 5.2419,,,GIA,,,,,,,,2490.8,2481,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802514,M,Princess,2414,L,SI2415,VG,VG,G,None,,6.53 x 6.43 x 5.2420,,,GIA,,,,,,,,2491.8,2482,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802515,M,Princess,2415,L,SI2416,VG,VG,G,None,,6.53 x 6.43 x 5.2421,,,GIA,,,,,,,,2492.8,2483,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802516,M,Princess,2416,L,SI2417,VG,VG,G,None,,6.53 x 6.43 x 5.2422,,,GIA,,,,,,,,2493.8,2484,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802517,M,Princess,2417,L,SI2418,VG,VG,G,None,,6.53 x 6.43 x 5.2423,,,GIA,,,,,,,,2494.8,2485,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802518,M,Princess,2418,L,SI2419,VG,VG,G,None,,6.53 x 6.43 x 5.2424,,,GIA,,,,,,,,2495.8,2486,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802519,M,Princess,2419,L,SI2420,VG,VG,G,None,,6.53 x 6.43 x 5.2425,,,GIA,,,,,,,,2496.8,2487,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802520,M,Princess,2420,L,SI2421,VG,VG,G,None,,6.53 x 6.43 x 5.2426,,,GIA,,,,,,,,2497.8,2488,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802521,M,Princess,2421,L,SI2422,VG,VG,G,None,,6.53 x 6.43 x 5.2427,,,GIA,,,,,,,,2498.8,2489,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802522,M,Princess,2422,L,SI2423,VG,VG,G,None,,6.53 x 6.43 x 5.2428,,,GIA,,,,,,,,2499.8,2490,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802523,M,Princess,2423,L,SI2424,VG,VG,G,None,,6.53 x 6.43 x 5.2429,,,GIA,,,,,,,,2500.8,2491,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802524,M,Princess,2424,L,SI2425,VG,VG,G,None,,6.53 x 6.43 x 5.2430,,,GIA,,,,,,,,2501.8,2492,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802525,M,Princess,2425,L,SI2426,VG,VG,G,None,,6.53 x 6.43 x 5.2431,,,GIA,,,,,,,,2502.8,2493,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802526,M,Princess,2426,L,SI2427,VG,VG,G,None,,6.53 x 6.43 x 5.2432,,,GIA,,,,,,,,2503.8,2494,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802527,M,Princess,2427,L,SI2428,VG,VG,G,None,,6.53 x 6.43 x 5.2433,,,GIA,,,,,,,,2504.8,2495,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802528,M,Princess,2428,L,SI2429,VG,VG,G,None,,6.53 x 6.43 x 5.2434,,,GIA,,,,,,,,2505.8,2496,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802529,M,Princess,2429,L,SI2430,VG,VG,G,None,,6.53 x 6.43 x 5.2435,,,GIA,,,,,,,,2506.8,2497,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802530,M,Princess,2430,L,SI2431,VG,VG,G,None,,6.53 x 6.43 x 5.2436,,,GIA,,,,,,,,2507.8,2498,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802531,M,Princess,2431,L,SI2432,VG,VG,G,None,,6.53 x 6.43 x 5.2437,,,GIA,,,,,,,,2508.8,2499,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802532,M,Princess,2432,L,SI2433,VG,VG,G,None,,6.53 x 6.43 x 5.2438,,,GIA,,,,,,,,2509.8,2500,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802533,M,Princess,2433,L,SI2434,VG,VG,G,None,,6.53 x 6.43 x 5.2439,,,GIA,,,,,,,,2510.8,2501,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802534,M,Princess,2434,L,SI2435,VG,VG,G,None,,6.53 x 6.43 x 5.2440,,,GIA,,,,,,,,2511.8,2502,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802535,M,Princess,2435,L,SI2436,VG,VG,G,None,,6.53 x 6.43 x 5.2441,,,GIA,,,,,,,,2512.8,2503,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802536,M,Princess,2436,L,SI2437,VG,VG,G,None,,6.53 x 6.43 x 5.2442,,,GIA,,,,,,,,2513.8,2504,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802537,M,Princess,2437,L,SI2438,VG,VG,G,None,,6.53 x 6.43 x 5.2443,,,GIA,,,,,,,,2514.8,2505,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802538,M,Princess,2438,L,SI2439,VG,VG,G,None,,6.53 x 6.43 x 5.2444,,,GIA,,,,,,,,2515.8,2506,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802539,M,Princess,2439,L,SI2440,VG,VG,G,None,,6.53 x 6.43 x 5.2445,,,GIA,,,,,,,,2516.8,2507,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802540,M,Princess,2440,L,SI2441,VG,VG,G,None,,6.53 x 6.43 x 5.2446,,,GIA,,,,,,,,2517.8,2508,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802541,M,Princess,2441,L,SI2442,VG,VG,G,None,,6.53 x 6.43 x 5.2447,,,GIA,,,,,,,,2518.8,2509,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802542,M,Princess,2442,L,SI2443,VG,VG,G,None,,6.53 x 6.43 x 5.2448,,,GIA,,,,,,,,2519.8,2510,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802543,M,Princess,2443,L,SI2444,VG,VG,G,None,,6.53 x 6.43 x 5.2449,,,GIA,,,,,,,,2520.8,2511,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802544,M,Princess,2444,L,SI2445,VG,VG,G,None,,6.53 x 6.43 x 5.2450,,,GIA,,,,,,,,2521.8,2512,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802545,M,Princess,2445,L,SI2446,VG,VG,G,None,,6.53 x 6.43 x 5.2451,,,GIA,,,,,,,,2522.8,2513,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6802546,M,Princess,2446,L,SI2447,VG,VG,G,None,,6.53 x 6.43 x 5.2452,,,GIA,,,,,,,,2523.8,2514,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
